no,nickname,text,score,like,time,hotel,grade,stay
1510,Yoon,"제주 여행의 마지막 날 공항 근처에서 묵기 위해 휘슬락에 머물렀습니다. 2인 객실로 예약했다가 숙박 3일 전에 한 명이 추가되어 3만원을 추가 결제 했습니다. 깔끔하고 모던한 호텔 분위기와 객실, 로비에 준비되어 있던 시원한 웰컴 드링크(레몬 워터와 보리차)가 좋았습니다. 10층의 방을 배정해 주셔서 발코니에서 탑동광장과 바닷가가 내려다 보이는 것도 좋았고, 이번엔 이용하지 못했지만 수영장이 있는 것도 좋았습니다. 동문시장과도 가까워서 선물들을 사고 여러가지 먹거리들을 사서 호텔에 돌아와 맛있게 먹을 수 있었습니다. 객실에는 금고와 냉장고(생수), 헤어 드라이어, 실내용 슬리퍼(일회용 아님), 잠옷(?), 물비누, 헤어 앤 바디워시, 샴푸, 커피빈 인스턴트 커피, 유기농 녹차가 있습니다. 아쉬웠던 점들은, 객실이(욕실 포함) 전체적으로 좁았고 냉장고 냉기가 너무 약했으며 샤워기 수압이 약하고 물비누가 세면대 쪽에만 붙박이로 고정되어 있어서 샤워할 때에 비누 사용이 불편했습니다. 조식은 이용하지 않았고, 침구류는 굉장히 편해서 푹 잘 잤습니다.",4,0,2020.07,호텔휘슬락,3,2020.07
1511,강청수,"방도 넓고 테라스 있는 것도 너무 좋았어요! 오션뷰가 있는 고층 방을 사용했는데, 거기서는 호텔 수영장도 보이더라구요 ㅎㅎ 바로 앞에 카페, 편의점도 있어서 편리하고 바로 앞 바닷가에는 광장도 있어 밤이 되면 분위기가 매우 좋습니다bb",5,0,2020.07,호텔휘슬락,3,2020.07
1512,장인혁,"뷰가 좋구, 테라스와 욕조가 있어 좋습니다 이마트, 맥도날드도 인근에 있어 좋습니다 탑동 광장에 밤늦게까지 노는 분들이 많아서, 잘 때 조금 시끄러웠습니다",5,0,2020.07,호텔휘슬락,3,2020.07
1513,Jin-sky,공항에서 차량으로 10~15분 거리의 서부두에 위치해 있어요. 적당한 가격으로 오션뷰를 만끽할 수 있고 객실 컨디션도 준수합니다. 2층 수영장은 커플이나 가족 이용객에게 또 다른 추억을 선사해요. 주변에 편의시설이 충분하며 도보 10분 안팎으로 흑돼지거리와 동문시장과 맞닿아 있어 편리합니다. 다만 주차공간이 여유치 않은 점이 조금 아쉽습니다. 휘슬락은 여러모로 다재다능한 호텔계의 멀티 플레이어!,5,0,2020.07,호텔휘슬락,3,2020.07
1514,성다영,방도 사진보다 커서 놀랬구요 방에서 보이는 전망도 좋아서 너무 만족했습니당ㅎㅎ숙소 바로 앞에 광장도 있어서 산책하기 좋았구요 5~10분정도 거리에 동문시장도 있어서 다녀오기 좋습니다!!가성비 최고인 숙소입니다 강추드립니당!!,5,0,2020.07,호텔휘슬락,3,2020.07
1515,곰돌이,가족끼리 오기 좋네요 오션뷰 왔는데 굳이 오션뷰로 할 필요는 없어보입니다. 주차장 협소로 별 한개 뺐어요~ 3인이시라면 3배드로 가세요~~,4,0,2020.07,호텔휘슬락,3,2020.07
1516,Irene,위치가 정말 좋았어요. 걸어서 동문시장 10분이라 제주시 여행을 즐기기에 적합했어요. 실내도 깨끗하고 청결해서 괜찮았습니다,4,0,2020.06,호텔휘슬락,3,2020.06
1517,여행나그네,고객 리뷰보고 선택했는데 완전실망! 객실카펫트는 지저분하고 벽지에는 곰팡이 같은 얼룩으로 냄새가 진동..룸교체하려고 했는데 카운턴에 전화연결이 안되서 그냥 투숙함.. 체크인 할때 좋은 후기 남기면 선물준다고 했는데..도저히 쓸수없음..알고보니 프론트앞에 후기쓴 내용 확인되면 무료로 커피도 준다는 베너도 설치되었네요..이런식으로 후기 받아서 홍보를 해도 되는지? 고객후기보고 선택하면 안될듯 하네요.. 아침에 일어나서 욕실에 들어갔는데 악취가 나서 제대로 씻지도 못하고 나와서 하루종일 찜찜 했음..,1,1,2020.06,호텔휘슬락,3,2020.06
1518,Ivy,가족과 함께 힐링하러 찾게된 숙소인데요~~ 우선 호텔 위치가 너무 좋아요 공항이 근처에 있는데 뭐 시끄럽다거나 그런건 일체 못느꼈어요. 또 근처 유명한 제주 동문시장과 흑돼지거리가 아주 가까워서 호텔에 머무는 동안 자주 방문했어요! 그리고 아래 사진에 나와있듯이 커튼을 열면 바다뷰를 즐길수 있는 테라스가 마련되어있는데 숙박하는 동안 덕분에 힐링했습니다! 호텔 청결도는 덤이에요 제가 가장 마음에 들었던 점은 환경을 생각해서 일회용품을 줄이는데 노력한다는 점이었어요! 아 호텔에 헬스장과 야외수영장도 있던데 다음에 더 더워질때 제주도를 다시 찾는다면 이곳에 와서 이 서비스들을 함께 이용할 의사가 있습니다!! 팁으로 호텔 조식이 아주 맛있어요! 같이 추천합니다~~,5,0,2020.06,호텔휘슬락,3,2020.06
1519,JIWON,"직원분들도 친절하고 일층에 투썸이랑 서가앤쿡이 있어서 좋았어요. 바로 옆에 편의점이랑 횟집,치킨집 등등 음식점들도 쫘르륵 있어서 넘나 자리 만족만족 대만족! 다음에도 재방문의사 있습니다!",5,0,2020.06,호텔휘슬락,3,2020.06
1520,Navigator20721660367,공항과 가낍고 깨끗하고 좋았어요 비가와 객실에 좀 머물렀었는데 시티뷰라 좀 아쉬웠어요 오션뷰선택하시길 직원분들 친절하고 조식도 맛있어요 개선할점은 타올이 많이 낡았어요ㅠㅠ 카운터에 전화해 큰ㆍ작은 타올 각1개씩 요청했더니 친절하게 갖다주셨어요 고맙습니다 ^^,4,0,2020.06,호텔휘슬락,3,2020.06
1521,Kk L,3인실 있는 경우가 흔치 않은데 넘 쾌적하게 잘 묵었습니다. 다음에 제주 오면 꼭 또 묵을거예요! 옆에 있는 다른 호텔보다 더 새거같아요 감사합니다~~~,5,0,2020.06,호텔휘슬락,3,2020.06
1522,Ahn,공항근처라 좋고 동문시장이랑 흑돼지거리도 걸어가는 곳에 위치하고 있습니다 노을지는 시간에 참 편안합니다 반오션뷰여서 좀아쉽지만 수영장에서 이쁜 노을을 봤네요 칫솔치약 없어요,5,0,2020.06,호텔휘슬락,3,2020.06
1523,PSB,오션뷰 아니고 반오션뷰였는데도 바다가 잘보이고 좋았어요! 다행히 층간소음도 거의없었고 호텔앞에 산책할 수 있어서 좋았어요~! 다음엔 한라산이 잘 보이는 마운틴뷰도 와보려구요 !!~,5,0,2020.06,호텔휘슬락,3,2020.06
1524,승주 신,공항 근처여서 여행마지막날 숙박하기 좋고 깨끗하고 침구도 좋아요 근처에 흑돼지거리 동문시장과 가깝고 바다도 바로 앞에있어요 호텔 수영장은 작지만 즐기기 좋을것같요,5,0,2020.06,호텔휘슬락,3,2020.06
1525,jay lee,공항12분 걸리고 바다코앞에 광장도 잇어서 가족들 좋아요 수영장2층 인데 뷰 넘예브구요 가성비 좋은 가족호텔 추천합니다 근처 흑돼지 거리도 가갑고 마트도 잇어요,4,0,2020.06,호텔휘슬락,3,2020.06
1526,유정 최,"공항근처 1박을 위해 찾았어요. 바다 바로 앞에 있어서 뷰좋고 근처에 흑돼지거리. 횟집거리, 동문재래시장이 있어서 밥먹기도 좋았어요. 아이가 있으시면 패밀리트윈방 좋은 것 같아요 테라스도 있어서 바다뷰를 한껏 즐길수 있어요. 1층에 서가앤쿡, 투썸있고 cu도 가깝고 맞은편에 큰 마트있어요.",4,0,2020.06,호텔휘슬락,3,2020.06
1527,jihye k,"공항에서 대중교통,도보합쳐서 30분 가량 걸립니다,바다에서 가깝구요~리셉션 친절하시구 요청사항에 최선을 다해 응대해주십니다.시설은 깔끔한편이예요!아!환경보호 목적으로 칫솔,치약 면봉, 빗,면도기,로션 등은 기본제공되지 않습니다.샴푸 바디워시 비누 정도가 있어요 조용하고좋아요. 나중에 코로나없어지면 수영장도 이용해보고싶어요ㅋㅋ",5,0,2020.06,호텔휘슬락,3,2020.06
1528,형욱 김,"바로 앞이 제주최대 해변공원과 체육시설이 있고 그 옆 바로 문밖엔 해산물 횟집 타운이 형성되어 있고 동문시장 걸어서 10분~~~^^ 중앙상가 및 중앙지하상가와 쇼핑타운이 걸어서 5분거리에 있어서 너무 좋았음 숙도도 깔끔하고 숙소내 서가앤쿡, 까페등 편리함도 좋았다~~",4,0,2020.05,호텔휘슬락,3,2020.05
1529,재효 김,주변에 먹을거리도많고 산책하기도좋고 뛰어놀수있는 광장도있고 항구도있고 좋아요 다시묵을생각입니다 수영장 이용은 못해봤지만 수영장도있고 부대시설도 다양해요,5,25,2020.05,호텔휘슬락,3,2020.05
1530,김윈지,"괜찮은 평을 가진 호텔같아서 기대했는데요. 호텔 외관도 세련되고 바다뷰, 호텔1층에 서가앤쿡하고 투썸플레이스도 있어서 좋았어요. 근처 동문시장하고 돔베돈같이 먹을거리들이 많아서 넘 좋았습니다. 주차공간이 일층주차장, 지하주차장이 있는데 협소한건지? 갔을때 금세 만차가 되어서 50미터정도 떨어진 호텔전용무료주차장에 대고 걸어왔는데 갠찮았어요.^^; 룸컨디션은 8.5정도이구요(ㅠㅠ침대이불에 긴 머리카락을 발견해서..그거 빼곤 뭐 갠찮았지만 조금 아쉬운부분). 휘슬락호텔은 공항에서도 가깝고 제주도 여행와서 괜찮게 묵을 수 있는 호텔입니다.",4,0,2020.05,호텔휘슬락,3,2020.05
1531,Monica,저렴한 가격에 왔습니다. 가격이 저렴해서 기대도 안했는데 깨끗하고 리셉션도 너무 친절하네요 가격 생각 했을 때 이런 가성비가 말도안되요.. 앞엔 바다도 있구요 뒤로는 흑돼지골목 가깝게 동문시장도 있어 야식거리 사오기 좋아요 마운틴뷰 예약했는데 무료 업글까지 ㅠㅠ 감동입니당 완전 추천합니다,5,0,2020.05,호텔휘슬락,3,2020.05
1532,Jeeyoung,"위치가 넘나 좋아요. 동문시장까지 걸어서 10분이 안걸립니다. 룸에 테라스도 있어서 저녁에 맥주한잔하기도 좋고, 뒤쪽으로 바다가 바로 인접해 있어서 경치도 좋아요. 커플여행으로 추천하고 싶은 호텔!",5,0,2020.05,호텔휘슬락,3,2020.05
1533,Hululala,저녁에 제주도착해서 잡은 숙소인데 택시로 10분이면 도착하고 객실침대도 넓고 쾌적하네요! 밖에 발코니도 있고 화장실도 넓고 좋았어요~ 참고로 일회용품 제한숙소라 비치되어 있는 일회용 물품들은 없었어요!,5,0,2020.05,호텔휘슬락,3,2020.05
1534,영석 채,"잘 보내고 갑니다.^^ 친절하시고, 깨끗하고, 서비스도 좋았습니다. 다시 한번 제주도를 찾는다면 첫번째로 찾고 싶은 곳이기도 합니다. 감사합니다",5,0,2020.05,호텔휘슬락,3,2020.05
1535,jchoe6613,이른 아침 제주항을 가기 위해 예약한 호텔입니다. 이른아침 사라봉너머 일출도 바라보고 제주항도 코앞에 있어 부담없이 잘 다녀왔습니다. 하버뷰 타입 베란다에서 찍은 일출사진입니다.,4,0,2020.04,호텔휘슬락,3,2020.04
1536,seonong,비수기라 그런지 무료로 방 업그레이드 해주심. 단점을 꼽자면 와이파이가 방 마다 설치되어 있는게 아니라서 신호가 잡히기는 잡히지만 실제로 사용을 할 수는 없음.,4,0,2020.04,호텔휘슬락,3,2020.04
1537,아라 모,"제주공항 근처에서 묵을곳을 찾는다면 저렴한 가격에 도보 10분이면 동문시장을 갈 수 있는 이 숙소를 추천함. 깔끔하고 침구는 적당히 푹신. 바로앞에 편의점, 맥도날드 등이 있어 위치가 진짜 최고",5,1,2020.04,호텔휘슬락,3,2020.04
1538,matetea,깔끔하고 가성비좋은호텔입니다 2박묵었고요~ 위치가아주좋아요! 바로앞에 바다있고 주변에 횟집이랑 편의점이랑 동문시장이랑도가까워요~,4,0,2020.03,호텔휘슬락,3,2020.03
1539,김이준,사진이랑 조금 달라서 당황은 했지만 위치도 좋고 옆에 이마트가 있어서 마음에 들어요~침대가 푹신해요?? 앞에 바다가 있어 산책하기 좋아요,3,0,2020.03,호텔휘슬락,3,2020.03
1540,이찬별,뷰너무 이쁘고 주변에 횟집도 많아서 너무 좋아요 바로앞에는 광장도 있어서 밥먹고 산책하기도 좋고 호텔1층에는 투썸 플레이스있어서 커피먹기두 편해요,5,1,2020.03,호텔휘슬락,3,2020.03
1541,Suzih,오션뷰 전망이 좋으네요 침구 깨끗하고요 공항에서 가까워서 여행첫날이나 마지막날 지내기에 편하네요 저는 만족입니다,5,0,2020.03,호텔휘슬락,3,2020.03
1542,MK,깨끗함에 별을 많이 주고싶은 호텔~ 욕조와 화장실 컨디션 매우 좋다. 공항에 늦게 도착해서 하루를 날려먹을 때 공항근처 위치해 있어 숙박하기 딱이며,5,0,2020.03,호텔휘슬락,3,2020.03
1543,남흔우,"바닷가 바로앞이라 전망, 다양한 먹거리들 많구요 ㅎㅎ 관광지 위치도 다가깝고 직원들도 엄청 착해요 !! 제주도오면 무조건 휘슬락으로 ~~테라스도 있어서 모닝커피하기 딱좋아요",5,1,2020.03,호텔휘슬락,3,2020.03
1544,여행나그네,바다전망이라해서 기대했는데 영아니네요.. 전일 함덕대명콘도에서 1박했는데 그곳이 실내 분위기랑 바다전망이 훨 좋아요..,1,1,2020.02,호텔휘슬락,3,2020.02
1545,Kingnaru,손님이 없는 날이라고 가장 바다가 이쁘게 보이는 방으로 배치해 주셨다. 불편함에 대해 바로 대응 써비스 해주었고 조식도 사소한 부분까지 신경써서 아주 맛있었다. 특급 호텔은 아니지만 트랜디하고 즐거운 다양함에 대해 고민한 흔적이 였보인다. 여름에 꼭와서 수영장을 사용해 보고 싶다 ~ !,5,0,2020.02,호텔휘슬락,3,2020.02
1546,Jungeun,엄마와 둘이 여행왔다가 가격대비 좋다고 하여 다녀왔어요 ㅎㅎ 듣던대로 깔끔했고 위치도 너무 좋았어요 주위 마트 식당들 동문시장도 가까워서 좋았고 앞에 바다가 있어서 더 좋았습니다 ㅎㅎ 또 방문의사 있어요 ~,5,0,2020.02,호텔휘슬락,3,2020.02
1547,김소영,딸 둘과의 4일동안의 제주여행줌 2박 숙소로 정해진 제주 휘슬락 호텔~ 처음엔 공항과 가까운 곳으로만 생각했으나 시설도 넘 깨끗하고 직원분들도 모두 친절모드로 제주여행의 마지막을 넘넘 좋게 마무리하고 돌아가네요~~^^ 테라스에서 보이는 전경도 넘 멋지네요 인근 동문재래시장도 가까워 야시장 이용도하고 너무너무 잘다녀왔어요. 다음에 또 이용할께요.,5,0,2020.02,호텔휘슬락,3,2020.02
1548,강우빈,제주여행 2일차!!! 호텔 휘슬락에 체크인 ㄱㄱㄱ. 뷰 기가막힙니다... 깨끗하고요~~ 주변에 갈데 많습니다. 여친과 잊지못할 추억 만들어봅니다^^ 좋은 가성비에 분위기 나쁘지않네요 추천 드립니다. 후회없으실듯!!,5,0,2020.02,호텔휘슬락,3,2020.02
1549,Seojin,마지막날 따뜻한 온돌방에서 피로풀고가요~~ 공항에서 가깝고 제주에서 가장 유명한 제주동문시장이 도보로 5분거리에 있어서 편하고 좋았어요:),5,0,2020.02,호텔휘슬락,3,2020.02
1550,유혜원,"제주도여행 마지막숙박, 모녀여행이라 사람이 많아서 방구하는데 너무비싸고 고르기도힘들었는데 높은퀄리티에 저렴한가격으로 겟한 휘슬락호텔 가족온돌방! 바닥 따수워서 엄마가 너무좋아하셨어요ㅎ 근데 방이 좀 더 컸으면 좋겠어요ㅎ",4,0,2020.02,호텔휘슬락,3,2020.02
1551,Kanghee shin,숙소 어디를 고를까 고민하다가 준공연도가 오래되지 않은 휘슬락호텔을 발견해서 예약했습니다. 주변에 다른 호텔들보다 훨씬 깔끔하고 침대도 푹신해서 좋았습니다. 또한 동문시장과 가까워서 저녁때 걸어서 먹을거리를 사올 수 있어서 좋았습니다. 다음에 제주도 오게 된다면 다시 여기로 올 것 같아요!,5,0,2020.02,호텔휘슬락,3,2020.02
